Date,UWG_Mailing,BFCM_Promo_Effect,holiday_list,Offline_Promo,Promotion_Discount,Total_Revenue,Revenue_New_Customer,influencer_spend,Awin_spend,microsoft_spend,criteo_spend,cost_outbrain,spend_Google_Branded,spend_Google_Non_Branded,spend_Google_PMAX,spend_Google_Demand_Gen,spend_Google_Others,spend_Meta_ASC,spend_Meta_Retargeting,spend_Meta_Prospecting,spend_Google,spend_Meta
2025-05-21,0,0,0,0,0,67270.0,21565.98,0.0,247.28,170.5,164.6375,97.61,1886.764733,138.788,1640.063099,7.013084,0.0,1430.169999,417.64,756.939999,3672.628916,2604.749998
2025-05-22,0,0,0,0,0,61681.0,24388.25,0.0,237.58,144.52,197.1445,97.88,2181.986028,125.143547,1457.822593,7.351182,0.0,1470.44,411.26,747.37,3772.30335,2629.07
2025-05-23,0,0,0,0,0,63006.0,23091.53,0.0,261.28,133.97,224.4549,98.08,1992.893246,125.029585,1433.387915,4.673099,0.0,1232.37,396.97,726.49,3555.983845,2355.83
2025-05-24,0,0,0,0,0,67189.0,23328.58,0.0,243.66,110.45,195.5422,97.22,2007.181806,119.80797,1616.507411,3.863474,0.0,1335.55,427.46,781.99,3747.360661,2545.0
2025-05-25,0,0,1,0,0,84301.0,30529.52,0.0,299.11,123.35,314.6388,97.28,2594.640378,125.368961,1460.847311,4.62182,0.0,1529.94,433.81,792.45,4185.47847,2756.2
2025-05-26,0,0,0,0,0,51844.0,19905.98,0.0,141.33,152.49,299.9946,97.51,1884.599461,119.113501,1315.476287,4.204165,0.0,1396.2,418.11,764.42,3323.393414,2578.73
2025-05-27,0,0,0,0,1,62343.0,15860.34,0.0,231.86,186.23,294.1478,225.79,1712.201728,124.977987,1464.352292,5.020937,0.0,1396.25,410.23,748.42,3306.552944,2554.9
2025-05-28,0,0,0,0,1,46613.0,16769.01,0.0,177.58,157.12,247.3852,238.35,1423.808516,116.10286,1452.06489,4.067963,0.0,1324.59,408.86,745.590001,2996.044229,2479.040001
2025-05-29,0,0,1,0,1,72303.0,27979.49,0.0,279.21,103.04,193.4548,239.57,1386.519115,119.203739,1407.630286,6.686064,0.0,1275.58,397.560001,728.62,2920.039204,2401.760001
2025-05-30,0,0,0,0,1,63841.0,18571.78,0.0,241.53,95.25,145.8573,238.47,1463.987034,113.139705,1478.649601,8.710608,0.0,1347.289999,396.949999,730.3,3064.486948,2474.539998
2025-05-31,0,0,0,0,1,56209.0,16558.56,0.0,243.77,100.94,129.8518,238.97,1505.001301,106.231417,1946.634307,7.704511,0.0,1319.649999,418.39,761.2,3565.571536,2499.239999
2025-06-01,1,0,0,0,1,102460.0,30781.79,0.0,710.45,124.59,133.5082,285.32,1813.163319,128.629421,1790.656549,10.204034,0.0,1564.519995,445.09,802.150002,3742.653323,2811.759997
2025-06-02,0,0,0,0,0,51573.0,22093.49,0.0,423.15,144.11,171.2199,284.88,1509.27828,121.181962,1745.618376,8.876882,0.0,1433.990002,426.67,762.66,3384.9555,2623.320002
2025-06-03,0,0,0,0,0,54630.0,22950.76,0.0,808.53,144.83,163.6271,285.18,1373.963782,132.738389,1905.819564,10.222446,0.0,1314.759999,410.13,741.449998,3422.744181,2466.339997
2025-06-04,0,0,0,0,0,57523.0,21204.89,0.0,254.6204,163.5,163.39,284.7,1589.611649,131.870554,1810.084571,10.517684,0.0,1327.299999,405.87,744.62,3542.084458,2477.789999
2025-06-05,0,0,0,1,0,70469.0,21196.6,0.0,369.5583,224.28,200.08,285.84,1986.044987,139.601469,1909.51061,9.425818,0.0,1351.610002,403.53,737.939999,4044.582884,2493.080001
2025-06-06,0,0,0,1,0,63480.0,15783.26,0.0,251.1689,223.86,163.8224,285.11,1910.839207,126.955847,1835.660659,9.605737,0.0,1301.94,395.09,735.959998,3883.06145,2432.989998
2025-06-07,0,0,0,1,0,75557.0,21514.46,0.0,317.0837,217.06,169.3794,283.69,2386.685929,130.649651,1926.135542,8.575041,0.0,1292.699999,396.84,746.22,4452.046163,2435.759999
2025-06-08,0,0,1,1,0,75637.0,26445.43,0.0,305.8678,181.33,214.0751,285.26,2209.074655,122.816067,1500.433186,9.139884,0.0,1510.879998,446.24,802.3,3841.463792,2759.419998
2025-06-09,0,0,1,1,0,79699.0,32046.79,0.0,407.9555,145.83,236.5598,285.9,1828.619407,130.7303,1942.32962,9.922462,0.0,1361.500003,414.14,759.05,3911.601789,2534.690003
2025-06-10,0,0,0,1,0,54293.0,18669.81,0.0,395.8251,123.73,229.064,285.58,1231.38875,124.115497,1813.040514,9.916611,0.0,1385.909999,408.37,744.290001,3178.461372,2538.57
2025-06-11,0,0,0,1,0,59548.0,21545.86,0.0,370.3725,136.12,178.233,284.7,1292.410678,108.085275,1464.1204,9.631588,0.0,1303.12,360.1,660.909999,2874.247941,2324.129999
2025-06-12,0,0,0,1,0,53965.0,16051.46,0.0,174.7462,133.23,131.1958,281.89,1311.05487,107.678577,1442.26012,8.550106,0.0,1148.730002,325.26,632.060001,2869.543673,2106.050003
2025-06-13,0,0,0,1,0,53525.0,17974.42,0.0,216.0344,97.61,129.7267529,284.51,1142.414327,103.697753,1610.758135,10.699888,0.0,1162.649999,327.92,632.91,2867.570103,2123.479999
2025-06-14,0,0,0,1,0,53252.0,19039.25,0.0,197.4435,76.71,110.8304,285.27,1566.013495,116.315673,1720.869501,10.040513,0.0,952.69,323.17,637.87,3413.239182,1913.73
2025-06-15,1,0,1,1,1,225265.0,49816.12,0.0,612.1368,200.01,198.8289,284.31,2073.730067,109.490274,1605.144689,9.493027,0.0,1315.709999,366.22,701.16,3797.858057,2383.089999
2025-06-16,0,0,0,1,1,90119.0,27018.03,0.0,314.5526,197.36,178.0964,285.4,1488.092491,109.064333,1390.1979,8.491504,0.0,1256.100001,345.99,670.69,2995.846228,2272.780001
2025-06-17,0,0,0,1,1,85745.0,23696.72,0.0,293.6666,126.83,191.9846,284.76,1107.106831,104.666641,1047.984194,6.420245,0.0,1144.339999,322.6,623.44,2266.177911,2090.379999
2025-06-18,0,0,0,1,1,68894.0,23389.59,0.0,250.0243,143.15,167.5249,285.24,1104.486268,109.32117,1040.55442,5.747198,0.0,961.78,289.75,576.23,2260.109056,1827.76
2025-06-19,0,0,1,1,1,89829.0,27173.08,0.0,291.932,122.55,164.7691,285.05,1116.842248,112.039524,1088.532849,6.005519,0.0,929.78,251.85,489.83,2323.42014,1671.46
2025-06-20,0,0,0,1,1,69558.0,20894.14,0.0,199.0424,130.43,147.6479,283.99,1124.459104,107.542187,976.939377,5.244726,0.0,870.0,252.38,491.4,2214.185394,1613.78
2025-06-21,0,0,1,1,1,76650.0,22615.24,0.0,269.7362,65.75,148.5313,283.99,1136.794774,102.95257,1234.592684,5.317003,0.0,790.78,252.86,499.4,2479.657031,1543.04
2025-06-22,1,0,0,1,1,202166.0,40731.06,0.0,531.8142,94.64,219.2871,284.95,1184.041741,115.990532,1077.420395,7.354866,0.0,1120.63,290.44,566.06,2384.807534,1977.13
2025-06-23,0,0,0,0,1,52434.0,20037.0,0.0,264.3495,133.53,176.0746,288.03,1112.283795,97.186768,936.18031,7.212773,0.0,955.31,274.5,535.439999,2152.863646,1765.249999
2025-06-24,0,0,0,0,1,58505.0,18534.68,0.0,154.8573,95.86,160.5568,284.57,967.650236,100.911658,894.82295,5.432637,0.0,860.19,236.749999,459.33,1968.817481,1556.269999
2025-06-25,0,0,0,0,1,56412.0,20502.05,0.0,341.5687,114.82,144.8942,282.94,1003.607102,92.482877,798.610721,4.818562,0.0,777.920002,205.020001,411.869999,1899.519262,1394.810002
2025-06-26,0,0,0,0,1,46448.0,13847.02,0.0,193.5908,105.2,132.3351486,284.43,966.253713,96.22312,961.325038,4.84022,0.0,739.070004,199.840001,403.9,2028.642091,1342.810005
2025-06-27,0,0,0,0,1,35591.0,13301.56,0.0,138.7798,78.21,127.1806,282.37,968.430566,97.748136,744.136316,4.721502,0.0,681.940002,193.410002,402.710002,1815.03652,1278.060006
2025-06-28,0,0,0,0,1,52504.0,17712.31,0.0,213.3381,81.26,132.6883,281.42,979.155262,101.675911,787.190897,5.264522,0.0,651.14,200.579997,415.809998,1873.286592,1267.529995
2025-06-29,0,0,0,0,1,66402.0,24707.8,0.0,160.7986,97.46,181.8141,281.88,989.99224,90.257798,1059.298601,4.641971,0.0,862.020005,222.899998,445.070002,2144.19061,1529.990005
2025-06-30,0,0,0,0,1,45720.0,19053.97,0.0,279.365,103.21,165.2383,281.57,810.578093,80.013562,641.580785,2.962598,0.0,773.010003,207.240002,422.629999,1535.135038,1402.880004
2025-07-01,1,0,0,0,1,59181.64,16634.59,0.0,167.4184,195.27,140.619,281.25,1096.79014,126.15868,863.313422,7.613036,0.0,1028.549997,239.489999,417.389998,2093.875278,1685.429994
2025-07-02,0,0,0,0,1,49613.65,14505.32,0.0,117.0678,187.39,94.5882,93.98,967.626512,133.392022,1680.189368,9.199202,0.0,1138.259998,277.93,434.440001,2790.407104,1850.629999
2025-07-03,0,0,0,0,1,43200.73,13032.63,0.0,154.6803,198.57,57.4611,94.04,937.581924,147.258178,1242.301068,10.959551,0.0,1141.93,274.84,429.72,2338.100721,1846.49
2025-07-04,0,0,0,0,1,38651.75,14903.58,0.0,116.2123,124.04,36.8166,94.53,794.058802,141.388034,1298.726913,8.088275,0.0,1056.9,274.37,439.04,2242.262024,1770.31
2025-07-05,0,0,0,0,1,49435.81,16661.79,0.0,279.9963,101.17,41.6993,94.57,1231.772065,136.771039,1411.211688,8.924129,0.0,1029.100001,275.24,433.28,2788.678921,1737.620001
2025-07-06,0,0,0,0,1,73023.09,24117.1,0.0,224.6956,127.12,45.6026,94.35,1310.33897,132.432944,1224.654232,10.820395,0.0,1346.02,308.87,475.33,2678.246541,2130.22
2025-07-07,0,0,0,0,1,44638.83,17899.49,0.0,207.1726,143.9,38.4481,95.31,1088.283923,137.18694,1249.705138,8.582353,0.0,1144.74,283.27,449.28,2483.758354,1877.29
2025-07-08,0,0,0,0,1,51435.53,15859.02,0.0,205.6268,167.46,37.3346,94.65,912.276955,140.634369,1324.944479,6.604984,0.0,1117.9,278.01,439.33,2384.460787,1835.24
2025-07-09,0,0,0,0,1,43230.13,15499.23,0.0,126.9031,109.26,43.7251,208.58,779.58707,97.847461,1207.418541,5.068072,0.0,1128.57,362.01,591.2,2089.921144,2081.78
2025-07-10,1,0,0,0,1,79789.63,22544.59,0.0,214.1464,115.18,65.6617,209.12,829.460556,107.005823,1178.922085,3.292393,0.0,919.479999,376.390001,637.65,2118.680857,1933.52
2025-07-11,0,0,0,0,1,60251.23,16590.82,0.0,241.3631,104.34,95.4203,208.78,658.752457,104.885588,1226.359113,6.403838,0.0,894.17,376.21,639.22,1996.400996,1909.6
2025-07-12,0,0,0,0,1,51686.88,16039.57,0.0,212.931,59.78,116.0021,208.72,885.786484,99.431158,1347.496455,5.711216,0.0,831.35,379.52,653.61,2338.425313,1864.48
2025-07-13,0,0,0,0,1,76227.75,20137.03,0.0,299.8144,85.75,170.8705,208.77,1046.733719,98.473235,1277.785596,7.568642,0.0,1137.73,423.34,712.09,2430.561192,2273.16
2025-07-14,0,0,1,0,1,44627.76,15443.86,0.0,265.2994,92.43,253.1206,208.64,1090.562279,107.462213,1204.69381,7.206058,0.0,1050.62,404.600001,676.59,2409.92436,2131.810001
2025-07-15,0,0,0,0,1,60994.23,16907.93,0.0,298.54,104.46,320.7452,326.21,1299.520169,102.427842,1289.191797,5.095605,0.0,883.030001,313.66,526.1,2696.235413,1722.790001
2025-07-16,0,0,0,0,1,55222.01,15090.8,0.0,263.6651,138.03,256.6595,326.29,1778.904494,117.971496,1334.211227,5.399409,0.0,875.94,227.98,376.0,3236.486626,1479.92
2025-07-17,0,0,0,0,1,53131.73,16834.55,0.0,290.0971,102.37,231.1631,326.43,1086.29826,91.80907,1002.373819,5.126694,0.0,837.55,223.0,371.35,2185.607843,1431.9
2025-07-18,0,0,0,0,1,42117.99,15624.22,0.0,179.8733,107.72,161.4533,326.07,944.789447,84.294918,964.994084,4.332033,0.0,834.22,221.9,372.52,1998.410482,1428.64
2025-07-19,0,0,0,0,1,41405.95,17774.93,0.0,165.2649,67.4,109.2184099,326.76,966.445884,77.7145,857.934309,4.834008,0.0,771.0,225.95,380.6,1906.928701,1377.55
2025-07-20,0,0,0,0,1,61691.03,20354.6,0.0,265.4941,100.99,114.6868,325.62,954.580209,78.562858,1131.94199,4.973588,0.0,1021.07,249.22,411.44,2170.058645,1681.73
2025-07-21,0,0,0,0,1,50628.08,15917.0,0.0,207.9514,137.26,184.8568,325.91,762.644561,71.043576,665.837136,3.182317,0.0,888.29,232.92,390.279999,1502.70759,1511.489999
2025-07-22,1,0,0,0,1,95437.22,20812.04,0.0,279.0405,153.2,185.9594,327.58,786.91696,71.577277,848.561185,3.484363,0.0,888.43,295.64,402.489999,1710.539785,1586.559999
2025-07-23,0,0,0,0,1,56866.11,19916.94,0.0,142.4968,107.6,130.2794,326.02,722.713868,70.904976,764.711302,1.784512,0.0,879.27,337.42,406.3,1560.114658,1622.99
2025-07-24,0,0,0,0,1,46827.99,14616.36,0.0,112.4953,112.7,186.0804,325.58,790.367885,70.572117,934.789546,2.769965,0.0,852.31,332.06,403.06,1798.499513,1587.43
2025-07-25,0,0,0,0,1,45744.12,17928.54,0.0,177.059,101.76,290.6401,326.2,653.535491,71.777233,727.962196,2.127516,0.0,846.98,334.09,403.02,1455.402436,1584.09
2025-07-26,0,0,0,0,1,49034.24,19319.27,0.0,343.0732,76.05,246.4896,326.77,770.171047,66.122754,844.620812,2.591562,0.0,837.769998,342.220001,411.72,1683.506175,1591.709999
2025-07-27,0,0,0,0,1,68879.52,19683.28,0.0,331.9989,130.26,364.1065,325.35,776.346813,64.652398,757.586163,4.812153,0.0,1038.17,369.49,443.23,1603.397527,1850.89
2025-07-28,0,0,0,0,1,43253.06,15023.32,0.0,197.1249,111.59,283.8733,325.34,738.381099,65.511632,695.714768,4.273607,0.0,888.410001,347.77,419.78,1503.881106,1655.960001
2025-07-29,0,0,0,0,1,56476.29,17279.59,0.0,213.757,92.22,256.7575,325.65,684.602915,68.42687,813.62243,2.065521,0.0,880.190001,342.53,411.39,1568.717736,1634.110001
2025-07-30,0,0,0,0,1,43693.53,15315.08,0.0,140.0188,117.52,215.8936,322.96,691.166801,62.063386,694.553901,1.263299,0.0,925.77,341.6,411.22,1449.047387,1678.59
2025-07-31,1,0,0,0,1,76965.93,15702.26,0.0,382.5324,100.43,174.4783,326.48,646.842847,61.4677,795.42226,0.946414,0.0,859.19,338.25,408.55,1504.679221,1605.99
2025-08-01,0,0,1,0,1,43599.0,10286.03,0.0,192.3872,101.52,136.2383273,135.71,814.291837,121.07203,1015.263257,0.284071,0.0,845.24,336.03,408.57,1950.911195,1589.84
2025-08-02,0,0,0,0,1,43904.0,20102.68,0.0,191.9447,70.57,95.9893,94.35,914.567482,121.580787,1434.437716,0.304116,0.0,867.24,346.33,416.26,2470.890101,1629.83
2025-08-03,0,0,0,0,1,66767.0,21689.32,0.0,175.4896,110.75,111.0998,94.81,1430.106212,122.575386,1312.623388,0.114266,0.0,1017.25,370.23,443.1,2865.419252,1830.58
2025-08-04,0,0,0,0,1,38518.0,13594.2,0.0,193.6085,107.66,126.9105,95.19,1102.335196,116.917248,1237.928276,0.81515,0.0,934.8,347.12,417.41,2457.99587,1699.33
2025-08-05,0,0,0,0,1,45541.0,18144.69,0.0,122.1949,109.6,135.7438,94.54,1074.118421,113.243582,1314.742007,1.841188,0.0,870.480001,339.62,407.31,2503.945198,1617.410001
2025-08-06,0,0,0,0,1,41358.0,13340.36,0.0,89.2021,69.87,111.8769,94.29,1142.211394,118.616082,1241.323203,0.0096,0.0,922.170001,343.019999,413.42,2502.160279,1678.61
2025-08-07,0,0,0,0,1,39355.0,15762.18,0.0,122.4427,85.8,114.0687,94.26,1044.061951,112.292779,1249.642082,0.009847,0.0,842.640001,337.64,408.379999,2406.006659,1588.66
2025-08-08,0,0,0,0,1,36985.0,13375.39,0.0,64.4044,82.99,113.2883,94.04,1015.454938,118.254787,1181.056507,0.04331,0.0,867.93,338.13,410.81,2314.809542,1616.87
2025-08-09,0,0,0,0,1,34146.0,12670.37,0.0,150.0606,63.26,90.9845,94.5,937.214973,105.543435,1281.848291,0.036789,0.0,849.72,346.01,418.57,2324.643488,1614.3
2025-08-10,0,0,0,0,1,48451.0,16166.16,0.0,199.892,77.02,124.1727,94.43,914.899051,118.247715,1340.221247,0.356681,0.0,1000.02,370.07,443.86,2373.724694,1813.95
2025-08-11,0,0,0,0,1,44317.0,17432.71,0.0,119.6461,117.93,166.6685,94.69,807.823319,129.661791,1191.791805,0.004903,0.0,987.54,315.87,416.8,2129.281818,1720.21
2025-08-12,1,0,0,0,1,79799.0,15056.49,0.0,206.3466,110.38,161.4883,94.25,1263.510191,138.646305,1226.879297,0.009954,0.0,908.64,284.81,422.7,2629.045747,1616.15
2025-08-13,0,0,0,0,1,35703.0,9542.95,0.0,110.2415,107.46,191.8433,746.09,1060.980017,132.568198,1163.534708,0.0,0.0,863.08,283.28,422.51,2357.082923,1568.87
2025-08-14,0,0,0,0,1,36281.0,10651.12,0.0,69.561,66.32,221.0696,753.71,1014.387678,138.61501,1044.627471,0.0,0.0,862.52,279.62,418.81,2197.630159,1560.95
2025-08-15,0,0,1,0,1,31056.0,7552.99,0.0,46.5215,79.27,219.4273,757.44,964.607486,131.08265,1095.235547,0.434202,0.0,871.119999,281.19,419.35,2191.359885,1571.659999
2025-08-16,0,0,0,0,1,31592.0,12903.92,0.0,60.9529,60.12,200.9109,756.33,1116.754444,125.391444,1232.199488,0.33779,0.0,813.29,283.91,428.34,2474.683166,1525.54
2025-08-17,0,0,0,0,1,49832.0,14151.39,0.0,126.3013,71.53,224.7711,751.45,1094.083697,127.309972,1437.697626,2.68333,0.0,981.65,307.53,460.63,2661.774625,1749.81
2025-08-18,0,0,0,1,0,39397.0,12592.97,0.0,106.8608,113.13,283.2694,755.87,817.657075,133.907208,1329.717758,0.247362,0.0,930.54,292.12,438.11,2281.529403,1660.77
2025-08-19,0,0,0,1,1,69916.0,17477.24,0.0,122.7849,135.62,184.2533,752.75,866.839543,138.176497,1196.453242,0.058705,0.0,1002.04,286.89,429.12,2201.527987,1718.05
2025-08-20,0,0,0,1,1,57248.0,18328.42,0.0,84.7063,130.77,137.9331,752.82,834.889166,155.445385,601.642297,0.021276,0.0,802.12,284.44,426.44,1591.998124,1513.0
2025-08-21,0,0,0,1,1,59588.0,13427.46,0.0,119.2862,150.25,133.7907,752.48,819.877915,151.92018,575.248376,0.0,0.0,860.41,283.81,425.84,1547.046471,1570.06
2025-08-22,0,0,0,1,1,49293.0,16070.67,0.0,110.6663,118.77,198.9621,752.06,707.076723,169.15282,442.534397,0.015882,0.0,1051.189999,171.05,317.94,1318.779822,1540.179999
2025-08-23,0,0,0,1,1,46531.0,12790.81,0.0,150.2612,73.47,167.3691745,753.98,735.196419,162.942378,395.14941,1.354347,0.0,1008.04,134.76,289.24,1294.642554,1432.04
2025-08-24,1,0,0,1,1,93196.0,21033.78,0.0,271.0224,115.84,202.7127,751.43,762.181207,170.088776,469.014707,1.377584,0.0,1324.9,158.94,339.23,1402.662274,1823.07
2025-08-25,0,0,0,1,1,54139.0,13892.32,0.0,110.2179,125.55,289.8982,752.86,716.061032,171.211081,473.676107,0.111974,0.0,1166.220001,146.32,319.85,1361.060194,1632.390001
2025-08-26,0,0,0,1,1,52693.0,14542.43,0.0,354.2655,147.47,346.3684,752.55,702.294863,156.245013,399.697859,0.045543,0.0,1170.2,143.92,314.59,1258.283278,1628.71
2025-08-27,0,0,0,1,1,50574.0,14898.64,0.0,110.9849,149.37,353.9583,750.74,715.220885,147.750133,450.969493,0.02287,0.0,1162.750001,148.03,318.09,1313.963381,1628.870001
2025-08-28,0,0,0,1,1,48964.0,11937.12,0.0,272.934,147.88,331.4629,751.35,699.961283,148.039552,465.342587,0.0,0.0,1162.650002,143.83,314.99,1313.343422,1621.470002
2025-08-29,0,0,0,1,1,50154.0,14902.5,0.0,218.2705,141.55,253.0356,751.91,689.339282,204.67167,439.657031,0.041704,0.0,1060.089999,138.05,306.770001,1333.709687,1504.91
2025-08-30,1,0,0,1,1,52323.0,17496.55,0.0,243.0033,77.37,164.3,752.02,684.936676,189.080151,439.674001,0.165175,0.0,1198.970003,149.91,319.479999,1313.856003,1668.360002
2025-08-31,0,0,0,1,1,113114.0,22204.66,0.0,442.9661,135.02,240.5813,750.11,641.066956,111.13794,372.380611,0.100803,0.0,1361.26,163.77,338.63,1124.68631,1863.66
2025-09-01,0,0,0,0,0,60915.73,29119.65,5333.333333,308.5287,184.08,312.04,516.39,730.851974,163.233589,505.235383,0.140814,0.0,1178.509996,145.87,324.12,1399.46176,1648.499996
2025-09-02,0,0,0,0,0,52442.63,25013.39,0.0,186.3574,152.1,187.73,337.73,930.780149,194.030062,580.231924,0.031801,0.0,1140.420004,195.780001,350.460001,1705.073936,1686.660006
2025-09-03,0,0,0,0,0,44078.54,20160.94,1366.666667,146.6268,147.95,143.37,328.46,827.870363,153.808433,1332.033543,0.10852,0.0,1059.47,281.2,416.010001,2313.820859,1756.680001
2025-09-04,0,0,0,0,0,43399.4,18391.77,1216.666667,191.0243,155.08,146.99,326.58,870.737921,160.942058,1116.456571,0.008416,0.0,1138.140003,277.690001,411.53,2148.144966,1827.360004
2025-09-05,0,0,0,0,0,42735.66,15558.1,150.0,351.6341,136.15,146.7,329.94,753.003404,157.426033,1109.570499,0.083958,0.0,943.16,276.21,411.28,2020.083894,1630.65
2025-09-06,0,0,0,0,0,42205.17,15341.49,3283.333333,334.1052,87.02,109.49,326.29,1060.355198,138.917384,1123.834483,0.0905,0.0,928.320003,278.3,415.34,2323.197565,1621.960003
2025-09-07,0,0,0,0,0,49113.01,17649.89,0.0,317.6737,106.81,150.27,326.73,1287.866748,137.076608,1023.251103,0.144141,0.0,1161.26,304.44,446.35,2448.3386,1912.05
2025-09-08,0,0,0,0,0,40317.77,17388.93,466.6666667,147.8127,135.73,217.51,163.28,1018.50772,151.626457,1000.649542,0.198652,0.0,1061.56,282.3,412.66,2170.982371,1756.52
2025-09-09,0,0,0,0,1,48889.74,19104.97,0.0,233.3981,163.67,237.43,72.47,1109.631774,159.831165,1067.93656,0.009763,0.0,1082.689999,271.74,399.9,2337.409262,1754.329999
2025-09-10,0,0,0,0,1,36965.55,14083.29,0.0,228.7135,164.34,228.65,70.29,1081.154137,147.598764,1046.947683,0.00917,0.0,1053.26,270.759999,396.110001,2275.709754,1720.13
2025-09-11,1,0,0,0,1,57264.94,18051.71,233.3333333,188.6584,130.11,227.35,70.35,1059.07657,183.605447,1104.872348,0.136535,0.0,992.190003,267.429999,393.179999,2347.6909,1652.800001
2025-09-12,0,0,0,0,1,38979.49,13977.25,0.0,162.4152,142.48,183.07,73.85,896.225612,167.286775,1101.59655,0.008935,0.0,977.779999,263.719997,392.310002,2165.117872,1637.209998
2025-09-13,0,0,0,0,1,43291.79,19889.9,0.0,181.8557,106.29,126.38,70.28,1193.3671,164.581128,1104.169713,0.047198,0.0,863.700003,261.430001,395.44,2462.165139,1529.820004
2025-09-14,0,0,0,0,1,61734.03,21485.34,0.0,173.5721,163.63,155.29,70.95,977.748418,149.713113,994.418727,0.011872,0.0,1146.470004,292.589999,430.019999,2121.89213,1879.770002
2025-09-15,0,0,0,0,0,35009.07,14701.25,0.0,198.1692,150.24,174.51,72.38,940.949713,155.527735,1165.521757,0.031341,0.0,1001.569997,275.900001,412.29,2262.030546,1699.249998
2025-09-16,0,0,0,0,0,32802.74,12742.8,0.0,187.5669,126.84,145.57,70.28,1062.095989,147.833233,968.170927,0.036273,0.0,991.150002,287.519999,498.949999,2178.136422,1787.52
2025-09-17,0,0,0,0,0,30531.06,11901.93,0.0,98.6185,113.21,129.57,70.0,1010.452949,153.993319,945.714034,0.01814,0.0,816.03,300.409999,544.510001,2110.178442,1670.76
2025-09-18,0,0,0,0,0,35070.5,10378.35,0.0,199.4613,136.2,98.11,71.75,872.812512,142.856375,969.123762,0.125983,0.0,782.000001,298.299999,550.209999,1984.918632,1640.439999
2025-09-19,0,0,0,0,0,33071.65,15936.01,0.0,250.0184,120.96,83.94,70.13,813.165866,127.274992,1063.592646,0.134288,0.0,727.400001,296.250001,552.630001,2004.167792,1578.710003
2025-09-20,0,0,0,0,0,36910.12,10693.86,0.0,297.8851,70.13,59.0,70.58,964.899121,148.904686,1116.603558,0.327835,0.0,693.529999,296.29,548.169997,2230.7352,1537.989996
2025-09-21,0,0,0,0,0,52174.01,20017.37,0.0,288.9289,114.6,66.62,69.68,1183.288295,143.890129,983.617115,0.254753,0.0,952.209998,327.490001,598.789999,2311.050292,1878.489998
2025-09-22,0,0,0,0,0,40805.29,11128.46,0.0,268.4972,141.58,104.47,70.32,947.968911,180.295032,1042.949121,0.18553,0.0,944.23,308.009999,566.439999,2171.398594,1818.679998
2025-09-23,0,0,0,1,0,41000.09,12271.32,0.0,149.4175,195.01,106.58,69.59,1066.129642,171.811679,1148.533289,0.0,0.0,851.020002,307.670001,559.460002,2386.47461,1718.150005
2025-09-24,0,0,0,1,1,53676.06,16009.92,0.0,317.5793,178.16,111.26,69.64,1244.579835,174.680047,1226.133858,0.0,0.0,799.95,298.689998,554.88,2645.39374,1653.519998
2025-09-25,1,0,0,1,1,135776.77,23125.04,0.0,314.352,163.67,150.22,71.29,1302.560101,172.40585,1097.84178,0.14654,0.0,945.82,297.259999,551.690003,2572.954271,1794.770002
2025-09-26,0,0,0,1,1,92037.17,24226.59,0.0,496.5027,156.92,228.37,68.92,1253.216672,170.737636,1189.146848,0.007773,0.0,675.600001,299.04,550.120001,2613.108929,1524.760002
2025-09-27,0,0,0,1,1,87479.46,20063.18,0.0,328.2347,147.91,424.54,71.62,1298.783807,161.91302,1208.940306,0.083263,0.0,645.42,298.78,553.530001,2669.720396,1497.730001
2025-09-28,0,0,0,1,1,121562.05,29387.71,0.0,590.059,94.05,812.23,69.34,1331.139107,167.464462,1061.566467,0.134053,0.0,970.600002,330.47,603.25,2560.304089,1904.320002
2025-09-29,0,0,0,1,1,76812.45,19526.02,0.0,230.0882,132.67,1006.45,67.12,947.145616,155.999538,1024.795032,0.0,0.0,862.780004,284.500001,513.76,2127.940186,1661.040005
2025-09-30,0,0,0,1,1,79543.36,19793.82,0.0,299.189,183.18,924.03,66.77,612.500443,146.045891,1047.237468,0.0,0.0,824.339999,313.030002,577.84,1805.783802,1715.210001
2025-10-01,0,0,0,1,1,58271.0,15640.63,0.0,268.54,134.99,371.9923383,135.81,1150.199384,154.752923,1109.771178,0.03837,0.0,812.390002,249.730001,460.72,2414.761855,1522.840003
2025-10-02,0,0,0,1,1,67320.0,22883.49,0.0,323.08,88.94,283.2757854,280.41,1186.341915,279.174958,1360.296796,0.026985,0.0,840.049999,148.779998,260.859998,2825.840654,1249.689995
2025-10-03,0,0,1,1,1,76098.0,28071.43,0.0,322.1,115.86,253.0080591,278.87,1313.545921,284.366979,2132.405475,0.031647,0.0,998.39,284.189999,481.59,3730.350022,1764.169999
2025-10-04,0,0,0,1,1,67804.0,20855.92,0.0,248.01,122.59,229.83,281.58,1526.035106,293.773138,1915.062213,0.0,0.0,857.01,284.840001,484.42,3734.870457,1626.270001
2025-10-05,0,0,0,1,1,120726.0,33095.65,0.0,395.73,125.41,243.7544423,279.12,2420.508006,309.224899,1938.314773,0.0,0.0,1074.590002,312.79,522.729999,4668.047678,1910.110001
2025-10-06,0,0,0,1,1,65845.0,21426.04,0.0,294.89,153.08,273.9960062,279.41,1916.379068,276.540338,1453.582027,0.0,0.0,982.53,300.020002,507.39,3646.501433,1789.940002
